"date","station_id","site_abbrev","site_description","state","watershed","analysis_method","cas_num","parameter","parameter_description","parameter_class","result","lab_qualifier","unit","detect_limit","detect_limit_code"
2017-06-07,"04085427","MAM","MANITOWOC RIVER AT MANITOWOC, WI","WI","Manitowoc","BDO-5-157","1146-65-2","Naphthalene-d8","Naphthalene-d8","PAH_SURR",47,NA,"PCT_REC",NA,"MDL"
2017-06-07,"04085427","MAM","MANITOWOC RIVER AT MANITOWOC, WI","WI","Manitowoc","BDO-5-157","1517-22-2","Phenanthrene-d10","Phenanthrene-d10","PAH_SURR",62,NA,"PCT_REC",NA,"MDL"
2017-06-07,"04085427","MAM","MANITOWOC RIVER AT MANITOWOC, WI","WI","Manitowoc","BDO-5-192","PCT_MOIST","PCT_MOIST","Percent Moisture","MOIST",30,NA,"PCT",NA,"MDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","160.3 Modified","TOTAL_SOLIDS","TOTAL_SOLIDS","Total Solids","SOLIDS",65.3,NA,"PCT",NA,NA
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","ASTM D4129-05M","TOC","TOC","Total Organic Carbon","TOC",2.76,"*","PCT",0.05,"RDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","ASTM D422M","GRAVEL_MED_4.75MM","GRAVEL_MED_4.75MM","Gravel Medium No. 4 (4.75 mm)","GS_P",6.28,NA,"PCT",NA,NA
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","ASTM D422M","GRAVEL_FINE_2MM","GRAVEL_FINE_2MM","Gravel Fine No. 10 (2.00 mm)","GS_P",10.44,NA,"PCT",NA,NA
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","ASTM D422M","SAND_VCOARSE_0.85MM","SAND_VCOARSE_0.85MM","Sand Very Coarse No. 20 (0.850 mm)","GS_P",17.72,NA,"PCT",NA,NA
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","ASTM D422M","SAND_COARSE_0.425MM","SAND_COARSE_0.425MM","Sand Coarse No. 40 (0.425 mm)","GS_P",8.6,NA,"PCT",NA,NA
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","ASTM D422M","SAND_MED_0.25MM","SAND_MED_0.25MM","Sand Medium No. 60 (0.25 mm)","GS_P",5.91,NA,"PCT",NA,NA
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","ASTM D422M","SAND_FINE_0.106MM","SAND_FINE_0.106MM","Sand Fine No. 140 (0.106 mm)","GS_P",6.74,NA,"PCT",NA,NA
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","ASTM D422M","SAND_VFINE_0.075MM","SAND_VFINE_0.075MM","Sand Very Fine No. 200 (0.075 mm)","GS_P",2.51,NA,"PCT",NA,NA
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","ASTM D422M","75.0_UM","75.0_UM","75.0 um","GS_P",2.4,NA,"PCT",NA,NA
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","ASTM D422M","31.3_UM","31.3_UM","31.3 um","GS_P",19.22,NA,"PCT",NA,NA
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","ASTM D422M","15.6_UM","15.6_UM","15.6 um","GS_P",7.81,NA,"PCT",NA,NA
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","ASTM D422M","7.8_UM","7.8_UM","7.8 um","GS_P",4.46,NA,"PCT",NA,NA
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","ASTM D422M","3.9_UM","3.9_UM","3.9 um","GS_P",2.94,NA,"PCT",NA,NA
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","ASTM D422M","1.95_UM","1.95_UM","1.95 um","GS_P",2.02,NA,"PCT",NA,NA
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","ASTM D422M","0.98_UM","0.98_UM","0.98 um","GS_P",1.86,NA,"PCT",NA,NA
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","BDO-5-157","92-52-4","Biphenyl","Biphenyl","CON",3.69,NA,"NG/G_DRY",0.38,"MDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","BDO-5-157","83-32-9","Acenaphthene","Acenaphthene","PAH",47.79,NA,"NG/G_DRY",0.24,"MDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","BDO-5-157","208-96-8","Acenaphthylene","Acenaphthylene","PAH",9.25,NA,"NG/G_DRY",0.51,"MDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","BDO-5-157","120-12-7","Anthracene","Anthracene","PAH",92.08,NA,"NG/G_DRY",0.35,"MDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","BDO-5-157","56-55-3","Benz(a)anthracene","Benzo(a)anthracene","PAH",519.79,NA,"NG/G_DRY",0.49,"MDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","BDO-5-157","50-32-8","Benzo(a)pyrene","Benzo(a)pyrene","PAH",662.75,NA,"NG/G_DRY",1.34,"MDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","BDO-5-157","205-99-2","Benzo(b)fluoranthene","Benzo(b)fluoranthene","PAH",767.79,NA,"NG/G_DRY",0.63,"MDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","BDO-5-157","192-97-2","Benzo(e)pyrene","Benzo(e)pyrene","PAH",553.09,NA,"NG/G_DRY",0.66,"MDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","BDO-5-157","191-24-2","Benzo(g,h,i)perylene","Benzo(g,h,i)perylene","PAH",511.54,NA,"NG/G_DRY",0.83,"MDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","BDO-5-157","207-08-9","Benzo(k)fluoranthene","Benzo(k)fluoranthene","PAH",775.13,NA,"NG/G_DRY",0.86,"MDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","BDO-5-157","BDO-80","C1-Chrysenes","C1-Chrysenes","PAH",200.51,NA,"NG/G_DRY",0.85,"MDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","BDO-5-157","BDO-77","C1-Fluoranthenes/Pyrenes","C1-Fluoranthenes/Pyrenes","PAH",492.34,NA,"NG/G_DRY",0.8,"MDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","BDO-5-157","BDO-66","C1-Fluorenes","C1-Fluorenes","PAH",26.57,NA,"NG/G_DRY",0.27,"MDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","BDO-5-157","BDO-62","C1-Naphthalenes","C1-Naphthalenes","PAH",7.61,NA,"NG/G_DRY",0.28,"MDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","BDO-5-157","BDO-69","C1-Phenanthrenes/Anthracenes","C1-Phenanthrenes/Anthracenes","PAH",211.67,NA,"NG/G_DRY",0.36,"MDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","BDO-5-157","BDO-81","C2-Chrysenes","C2-Chrysenes","PAH",85.17,NA,"NG/G_DRY",0.85,"MDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","BDO-5-157","BDO-78","C2-Fluoranthenes/Pyrenes","C2-Fluoranthenes/Pyrenes","PAH",236.55,NA,"NG/G_DRY",0.8,"MDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","BDO-5-157","BDO-67","C2-Fluorenes","C2-Fluorenes","PAH",45.62,NA,"NG/G_DRY",0.27,"MDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","BDO-5-157","BDO-63","C2-Naphthalenes","C2-Naphthalenes","PAH",22.46,NA,"NG/G_DRY",0.28,"MDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","BDO-5-157","BDO-70","C2-Phenanthrenes/Anthracenes","C2-Phenanthrenes/Anthracenes","PAH",159.06,NA,"NG/G_DRY",0.36,"MDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","BDO-5-157","BDO-82","C3-Chrysenes","C3-Chrysenes","PAH",64.93,NA,"NG/G_DRY",0.85,"MDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","BDO-5-157","BDO-79","C3-Fluoranthenes/Pyrenes","C3-Fluoranthenes/Pyrenes","PAH",97.96,NA,"NG/G_DRY",0.8,"MDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","BDO-5-157","BDO-68","C3-Fluorenes","C3-Fluorenes","PAH",118.75,NA,"NG/G_DRY",0.27,"MDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","BDO-5-157","BDO-64","C3-Naphthalenes","C3-Naphthalenes","PAH",36.09,NA,"NG/G_DRY",0.28,"MDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","BDO-5-157","BDO-71","C3-Phenanthrenes/Anthracenes","C3-Phenanthrenes/Anthracenes","PAH",112.5,NA,"NG/G_DRY",0.36,"MDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","BDO-5-157","BDO-83","C4-Chrysenes","C4-Chrysenes","PAH",42.14,NA,"NG/G_DRY",0.85,"MDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","BDO-5-157","BDO-65","C4-Naphthalenes","C4-Naphthalenes","PAH",42.06,NA,"NG/G_DRY",0.28,"MDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","BDO-5-157","BDO-72","C4-Phenanthrenes/Anthracenes","C4-Phenanthrenes/Anthracenes","PAH",68.58,NA,"NG/G_DRY",0.36,"MDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","BDO-5-157","218-01-9","Chrysene","Chrysene","PAH",837.62,NA,"NG/G_DRY",0.85,"MDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","BDO-5-157","53-70-3","Dibenz(a,h)anthracene","Dibenz(a,h)anthracene","PAH",102.45,NA,"NG/G_DRY",0.64,"MDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","BDO-5-157","206-44-0","Fluoranthene","Fluoranthene","PAH",2074.77,"D","NG/G_DRY",2.86,"MDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","BDO-5-157","86-73-7","Fluorene","Fluorene","PAH",67.09,NA,"NG/G_DRY",0.27,"MDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","BDO-5-157","193-39-5","Indeno(1,2,3-cd)pyrene","Indeno(1,2,3-cd)pyrene","PAH",607.01,NA,"NG/G_DRY",0.68,"MDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","BDO-5-157","91-20-3","Naphthalene","Naphthalene","PAH",8.91,NA,"NG/G_DRY",0.28,"MDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","BDO-5-157","198-55-0","Perylene","Perylene","PAH",216.16,NA,"NG/G_DRY",0.4,"MDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","BDO-5-157","85-01-8","Phenanthrene","Phenanthrene","PAH",866.79,NA,"NG/G_DRY",0.36,"MDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","BDO-5-157","129-00-0","Pyrene","Pyrene","PAH",1583.65,"D","NG/G_DRY",4.01,"MDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","BDO-5-157","BDO-1467_SUM","Total PAH","Total PAH_SUM","PAH_TOT",12377.92,NA,"NG/G_DRY",NA,"MDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","BDO-5-157","BDO-1644_SUM","Priority Pollutant PAH","Priority Pollutant PAH_SUM","PAH_TOT",9534.41,NA,"NG/G_DRY",NA,"MDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","BDO-5-157","15067-26-2","Acenaphthene-d10","Acenaphthene-d10","PAH_SURR",66,NA,"PCT_REC",NA,"MDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","BDO-5-157","63466-71-7","Benzo(a)pyrene-d12","Benzo(a)pyrene-d12","PAH_SURR",70,NA,"PCT_REC",NA,"MDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","BDO-5-157","1146-65-2","Naphthalene-d8","Naphthalene-d8","PAH_SURR",66,NA,"PCT_REC",NA,"MDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","BDO-5-157","1517-22-2","Phenanthrene-d10","Phenanthrene-d10","PAH_SURR",72,NA,"PCT_REC",NA,"MDL"
2017-06-06,"04087040","MEB","MENOMONEE RIVER AT BUTLER, WI","WI","Milwaukee (Meno)","BDO-5-192","PCT_MOIST","PCT_MOIST","Percent Moisture","MOIST",39.08,NA,"PCT",NA,"MDL"
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","160.3 Modified","TOTAL_SOLIDS","TOTAL_SOLIDS","Total Solids","SOLIDS",65.5,NA,"PCT",NA,NA
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","ASTM D4129-05M","TOC","TOC","Total Organic Carbon","TOC",1.98,"*","PCT",0.05,"RDL"
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","ASTM D422M","GRAVEL_MED_4.75MM","GRAVEL_MED_4.75MM","Gravel Medium No. 4 (4.75 mm)","GS_P",6.87,NA,"PCT",NA,NA
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","ASTM D422M","GRAVEL_FINE_2MM","GRAVEL_FINE_2MM","Gravel Fine No. 10 (2.00 mm)","GS_P",19.54,NA,"PCT",NA,NA
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","ASTM D422M","SAND_VCOARSE_0.85MM","SAND_VCOARSE_0.85MM","Sand Very Coarse No. 20 (0.850 mm)","GS_P",21.92,NA,"PCT",NA,NA
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","ASTM D422M","SAND_COARSE_0.425MM","SAND_COARSE_0.425MM","Sand Coarse No. 40 (0.425 mm)","GS_P",13.89,NA,"PCT",NA,NA
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","ASTM D422M","SAND_MED_0.25MM","SAND_MED_0.25MM","Sand Medium No. 60 (0.25 mm)","GS_P",10.13,NA,"PCT",NA,NA
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","ASTM D422M","SAND_FINE_0.106MM","SAND_FINE_0.106MM","Sand Fine No. 140 (0.106 mm)","GS_P",7.67,NA,"PCT",NA,NA
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","ASTM D422M","SAND_VFINE_0.075MM","SAND_VFINE_0.075MM","Sand Very Fine No. 200 (0.075 mm)","GS_P",1.8,NA,"PCT",NA,NA
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","ASTM D422M","75.0_UM","75.0_UM","75.0 um","GS_P",2.31,NA,"PCT",NA,NA
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","ASTM D422M","31.3_UM","31.3_UM","31.3 um","GS_P",8.97,NA,"PCT",NA,NA
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","ASTM D422M","15.6_UM","15.6_UM","15.6 um","GS_P",2.99,NA,"PCT",NA,NA
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","ASTM D422M","7.8_UM","7.8_UM","7.8 um","GS_P",1.91,NA,"PCT",NA,NA
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","ASTM D422M","3.9_UM","3.9_UM","3.9 um","GS_P",0.79,NA,"PCT",NA,NA
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","ASTM D422M","1.95_UM","1.95_UM","1.95 um","GS_P",0.44,NA,"PCT",NA,NA
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","ASTM D422M","0.98_UM","0.98_UM","0.98 um","GS_P",0.33,NA,"PCT",NA,NA
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","BDO-5-157","92-52-4","Biphenyl","Biphenyl","CON",6.9,NA,"NG/G_DRY",0.32,"MDL"
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","BDO-5-157","83-32-9","Acenaphthene","Acenaphthene","PAH",146.83,NA,"NG/G_DRY",0.2,"MDL"
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","BDO-5-157","208-96-8","Acenaphthylene","Acenaphthylene","PAH",12.15,NA,"NG/G_DRY",0.42,"MDL"
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","BDO-5-157","120-12-7","Anthracene","Anthracene","PAH",389.23,NA,"NG/G_DRY",0.3,"MDL"
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","BDO-5-157","56-55-3","Benz(a)anthracene","Benzo(a)anthracene","PAH",1869.22,"D","NG/G_DRY",8.2,"MDL"
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","BDO-5-157","50-32-8","Benzo(a)pyrene","Benzo(a)pyrene","PAH",2014.73,"D","NG/G_DRY",22.43,"MDL"
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","BDO-5-157","205-99-2","Benzo(b)fluoranthene","Benzo(b)fluoranthene","PAH",2388.14,"D","NG/G_DRY",10.57,"MDL"
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","BDO-5-157","192-97-2","Benzo(e)pyrene","Benzo(e)pyrene","PAH",1619.65,"D","NG/G_DRY",11.1,"MDL"
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","BDO-5-157","191-24-2","Benzo(g,h,i)perylene","Benzo(g,h,i)perylene","PAH",1416.46,"D","NG/G_DRY",13.79,"MDL"
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","BDO-5-157","207-08-9","Benzo(k)fluoranthene","Benzo(k)fluoranthene","PAH",2297.4,"D","NG/G_DRY",14.33,"MDL"
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","BDO-5-157","BDO-80","C1-Chrysenes","C1-Chrysenes","PAH",591.77,NA,"NG/G_DRY",0.71,"MDL"
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","BDO-5-157","BDO-77","C1-Fluoranthenes/Pyrenes","C1-Fluoranthenes/Pyrenes","PAH",1370.35,NA,"NG/G_DRY",0.67,"MDL"
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","BDO-5-157","BDO-66","C1-Fluorenes","C1-Fluorenes","PAH",50.6,NA,"NG/G_DRY",0.23,"MDL"
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","BDO-5-157","BDO-62","C1-Naphthalenes","C1-Naphthalenes","PAH",25.14,NA,"NG/G_DRY",0.24,"MDL"
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","BDO-5-157","BDO-69","C1-Phenanthrenes/Anthracenes","C1-Phenanthrenes/Anthracenes","PAH",626.74,NA,"NG/G_DRY",0.3,"MDL"
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","BDO-5-157","BDO-81","C2-Chrysenes","C2-Chrysenes","PAH",230.19,NA,"NG/G_DRY",0.71,"MDL"
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","BDO-5-157","BDO-78","C2-Fluoranthenes/Pyrenes","C2-Fluoranthenes/Pyrenes","PAH",892.19,NA,"NG/G_DRY",0.67,"MDL"
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","BDO-5-157","BDO-67","C2-Fluorenes","C2-Fluorenes","PAH",57.13,NA,"NG/G_DRY",0.23,"MDL"
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","BDO-5-157","BDO-63","C2-Naphthalenes","C2-Naphthalenes","PAH",44.02,NA,"NG/G_DRY",0.24,"MDL"
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","BDO-5-157","BDO-70","C2-Phenanthrenes/Anthracenes","C2-Phenanthrenes/Anthracenes","PAH",299.58,NA,"NG/G_DRY",0.3,"MDL"
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","BDO-5-157","BDO-82","C3-Chrysenes","C3-Chrysenes","PAH",184.66,NA,"NG/G_DRY",0.71,"MDL"
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","BDO-5-157","BDO-79","C3-Fluoranthenes/Pyrenes","C3-Fluoranthenes/Pyrenes","PAH",302.14,NA,"NG/G_DRY",0.67,"MDL"
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","BDO-5-157","BDO-68","C3-Fluorenes","C3-Fluorenes","PAH",399.38,NA,"NG/G_DRY",0.23,"MDL"
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","BDO-5-157","BDO-64","C3-Naphthalenes","C3-Naphthalenes","PAH",47.89,NA,"NG/G_DRY",0.24,"MDL"
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","BDO-5-157","BDO-71","C3-Phenanthrenes/Anthracenes","C3-Phenanthrenes/Anthracenes","PAH",152.63,NA,"NG/G_DRY",0.3,"MDL"
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","BDO-5-157","BDO-83","C4-Chrysenes","C4-Chrysenes","PAH",112.11,NA,"NG/G_DRY",0.71,"MDL"
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","BDO-5-157","BDO-65","C4-Naphthalenes","C4-Naphthalenes","PAH",41.61,NA,"NG/G_DRY",0.24,"MDL"
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","BDO-5-157","BDO-72","C4-Phenanthrenes/Anthracenes","C4-Phenanthrenes/Anthracenes","PAH",64.26,NA,"NG/G_DRY",0.3,"MDL"
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","BDO-5-157","218-01-9","Chrysene","Chrysene","PAH",2672.77,"D","NG/G_DRY",14.2,"MDL"
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","BDO-5-157","53-70-3","Dibenz(a,h)anthracene","Dibenz(a,h)anthracene","PAH",405.39,NA,"NG/G_DRY",0.53,"MDL"
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","BDO-5-157","206-44-0","Fluoranthene","Fluoranthene","PAH",6473.39,"D","NG/G_DRY",9.56,"MDL"
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","BDO-5-157","86-73-7","Fluorene","Fluorene","PAH",202.89,NA,"NG/G_DRY",0.23,"MDL"
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","BDO-5-157","193-39-5","Indeno(1,2,3-cd)pyrene","Indeno(1,2,3-cd)pyrene","PAH",1797.58,"D","NG/G_DRY",11.37,"MDL"
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","BDO-5-157","91-20-3","Naphthalene","Naphthalene","PAH",28.89,NA,"NG/G_DRY",0.24,"MDL"
2017-06-06,"04087098","MEC","Menomonee River Above Church St. at Wauwatosa, WI","WI","Milwaukee (Meno)","BDO-5-157","198-55-0","Perylene","Perylene","PAH",494.46,NA,"NG/G_DRY",0.33,"MDL"
