"date","station_id","analysis_method","cas_num","parameter","parameter_description","parameter_class","result","lab_qualifier","units"
2017-06-27,"04101500","GM008","84-65-1","Anthraquinone","9,10-Anthraquinone, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",178,"E","ug/kg"
2017-06-27,"04101500","GM008","50-32-8","Benzo[a]pyrene","Benzo[a]pyrene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",381,NA,"ug/kg"
2017-06-27,"04101500","GM008","117-81-7","Di(2-ethylhexyl) phthalate","Bis(2-ethylhexyl) phthalate, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",0,"<","ug/kg"
2017-06-27,"04101500","GM008","86-74-8","Carbazole","Carbazole, solids, recoverable, dry weight, micrograms per kilogram","Organics, pesticide",67,NA,"ug/kg"
2017-06-27,"04101500","GM008","84-66-2","Diethyl phthalate","Diethyl phthalate, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",0,"<","ug/kg"
2017-06-27,"04101500","GM008","206-44-0","Fluoranthene","Fluoranthene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",1130,NA,"ug/kg"
2017-06-27,"04101500","GM008","91-20-3","Naphthalene","Naphthalene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",35,"E","ug/kg"
2017-06-27,"04101500","GM008","85-01-8","Phenanthrene","Phenanthrene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",529,NA,"ug/kg"
2017-06-27,"04101500","GM008","129-00-0","Pyrene","Pyrene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",882,NA,"ug/kg"
2017-06-27,"04101500","GM008","434-90-2",NA,"Decafluorobiphenyl, surrogate, NWQL wastewater compound schedules (WCS), percent recovery","Information",23,NA,"%"
2017-06-27,"04101500","GM008","93951-69-0",NA,"Fluoranthene-d10, surrogate, NWQL wastewater compound schedules (WCS), percent recovery","Information",86,NA,"%"
2017-06-27,"04101500","GM008",NA,NA,"Bisphenol A-d14, surrogate, solids, recoverable, percent recovery","Information",30,NA,"%"
2017-06-27,"04108660","GM008","581-42-0","2,6-Dimethylnaphthalene","2,6-Dimethylnaphthalene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",5,"E","ug/kg"
2017-06-27,"04108660","GM008","120-12-7","Anthracene","Anthracene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",0,"<","ug/kg"
2017-06-27,"04108660","GM008","84-65-1","Anthraquinone","9,10-Anthraquinone, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",0,"<","ug/kg"
2017-06-27,"04108660","GM008","50-32-8","Benzo[a]pyrene","Benzo[a]pyrene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",13,"E","ug/kg"
2017-06-27,"04108660","GM008","117-81-7","Di(2-ethylhexyl) phthalate","Bis(2-ethylhexyl) phthalate, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",0,"<","ug/kg"
2017-06-27,"04108660","GM008","86-74-8","Carbazole","Carbazole, solids, recoverable, dry weight, micrograms per kilogram","Organics, pesticide",0,"<","ug/kg"
2017-06-27,"04108660","GM008","84-66-2","Diethyl phthalate","Diethyl phthalate, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",0,"<","ug/kg"
2017-06-27,"04108660","GM008","206-44-0","Fluoranthene","Fluoranthene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",36,"E","ug/kg"
2017-06-27,"04108660","GM008","91-20-3","Naphthalene","Naphthalene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",0,"<","ug/kg"
2017-06-27,"04108660","GM008","85-01-8","Phenanthrene","Phenanthrene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",0,"<","ug/kg"
2017-06-27,"04108660","GM008","129-00-0","Pyrene","Pyrene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",23,"E","ug/kg"
2017-06-27,"04108660","GM008","434-90-2",NA,"Decafluorobiphenyl, surrogate, NWQL wastewater compound schedules (WCS), percent recovery","Information",7.6,NA,"%"
2017-06-27,"04108660","GM008","93951-69-0",NA,"Fluoranthene-d10, surrogate, NWQL wastewater compound schedules (WCS), percent recovery","Information",86,NA,"%"
2017-06-27,"04108660","GM008",NA,NA,"Bisphenol A-d14, surrogate, solids, recoverable, percent recovery","Information",20,NA,"%"
2017-06-26,"04119055","GM008","581-42-0","2,6-Dimethylnaphthalene","2,6-Dimethylnaphthalene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",0,"<","ug/kg"
2017-06-26,"04119055","GM008","120-12-7","Anthracene","Anthracene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",8,"E","ug/kg"
2017-06-26,"04119055","GM008","84-65-1","Anthraquinone","9,10-Anthraquinone, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",34,"E","ug/kg"
2017-06-26,"04119055","GM008","50-32-8","Benzo[a]pyrene","Benzo[a]pyrene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",47,NA,"ug/kg"
2017-06-26,"04119055","GM008","117-81-7","Di(2-ethylhexyl) phthalate","Bis(2-ethylhexyl) phthalate, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",0,"<","ug/kg"
2017-06-26,"04119055","GM008","86-74-8","Carbazole","Carbazole, solids, recoverable, dry weight, micrograms per kilogram","Organics, pesticide",8,NA,"ug/kg"
2017-06-26,"04119055","GM008","84-66-2","Diethyl phthalate","Diethyl phthalate, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",0,"<","ug/kg"
2017-06-26,"04119055","GM008","206-44-0","Fluoranthene","Fluoranthene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",113,NA,"ug/kg"
2017-06-26,"04119055","GM008","91-20-3","Naphthalene","Naphthalene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",0,"<","ug/kg"
2017-06-26,"04119055","GM008","85-01-8","Phenanthrene","Phenanthrene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",39,"E","ug/kg"
2017-06-26,"04119055","GM008","129-00-0","Pyrene","Pyrene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",80,NA,"ug/kg"
2017-06-26,"04119055","GM008","434-90-2",NA,"Decafluorobiphenyl, surrogate, NWQL wastewater compound schedules (WCS), percent recovery","Information",23,NA,"%"
2017-06-26,"04119055","GM008","93951-69-0",NA,"Fluoranthene-d10, surrogate, NWQL wastewater compound schedules (WCS), percent recovery","Information",91,NA,"%"
2017-06-26,"04119055","GM008",NA,NA,"Bisphenol A-d14, surrogate, solids, recoverable, percent recovery","Information",20,NA,"%"
2017-06-26,"04119300","GM008","581-42-0","2,6-Dimethylnaphthalene","2,6-Dimethylnaphthalene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",0,"<","ug/kg"
2017-06-26,"04119300","GM008","120-12-7","Anthracene","Anthracene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",11,"E","ug/kg"
2017-06-26,"04119300","GM008","84-65-1","Anthraquinone","9,10-Anthraquinone, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",37,"E","ug/kg"
2017-06-26,"04119300","GM008","50-32-8","Benzo[a]pyrene","Benzo[a]pyrene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",54,NA,"ug/kg"
2017-06-26,"04119300","GM008","117-81-7","Di(2-ethylhexyl) phthalate","Bis(2-ethylhexyl) phthalate, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",0,"<","ug/kg"
2017-06-26,"04119300","GM008","86-74-8","Carbazole","Carbazole, solids, recoverable, dry weight, micrograms per kilogram","Organics, pesticide",24,NA,"ug/kg"
2017-06-26,"04119300","GM008","84-66-2","Diethyl phthalate","Diethyl phthalate, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",0,"<","ug/kg"
2017-06-26,"04119300","GM008","206-44-0","Fluoranthene","Fluoranthene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",102,NA,"ug/kg"
2017-06-26,"04119300","GM008","91-20-3","Naphthalene","Naphthalene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",0,"<","ug/kg"
2017-06-26,"04119300","GM008","85-01-8","Phenanthrene","Phenanthrene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",41,"E","ug/kg"
2017-06-26,"04119300","GM008","129-00-0","Pyrene","Pyrene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",84,NA,"ug/kg"
2017-06-26,"04119300","GM008","434-90-2",NA,"Decafluorobiphenyl, surrogate, NWQL wastewater compound schedules (WCS), percent recovery","Information",20,NA,"%"
2017-06-26,"04119300","GM008","93951-69-0",NA,"Fluoranthene-d10, surrogate, NWQL wastewater compound schedules (WCS), percent recovery","Information",94,NA,"%"
2017-06-26,"04119300","GM008",NA,NA,"Bisphenol A-d14, surrogate, solids, recoverable, percent recovery","Information",20,NA,"%"
2017-07-06,"04157000","GM008","581-42-0","2,6-Dimethylnaphthalene","2,6-Dimethylnaphthalene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",52,NA,"ug/kg"
2017-07-06,"04157000","GM008","120-12-7","Anthracene","Anthracene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",38,NA,"ug/kg"
2017-07-06,"04157000","GM008","84-65-1","Anthraquinone","9,10-Anthraquinone, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",87,NA,"ug/kg"
2017-07-06,"04157000","GM008","50-32-8","Benzo[a]pyrene","Benzo[a]pyrene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",125,NA,"ug/kg"
2017-07-06,"04157000","GM008","117-81-7","Di(2-ethylhexyl) phthalate","Bis(2-ethylhexyl) phthalate, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",0,"<","ug/kg"
2017-07-06,"04157000","GM008","86-74-8","Carbazole","Carbazole, solids, recoverable, dry weight, micrograms per kilogram","Organics, pesticide",34,NA,"ug/kg"
2017-07-06,"04157000","GM008","84-66-2","Diethyl phthalate","Diethyl phthalate, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",0,"<","ug/kg"
2017-07-06,"04157000","GM008","206-44-0","Fluoranthene","Fluoranthene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",375,NA,"ug/kg"
2017-07-06,"04157000","GM008","91-20-3","Naphthalene","Naphthalene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",48,"E","ug/kg"
2017-07-06,"04157000","GM008","85-01-8","Phenanthrene","Phenanthrene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",195,NA,"ug/kg"
2017-07-06,"04157000","GM008","129-00-0","Pyrene","Pyrene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",276,NA,"ug/kg"
2017-07-06,"04157000","GM008","434-90-2",NA,"Decafluorobiphenyl, surrogate, NWQL wastewater compound schedules (WCS), percent recovery","Information",19,NA,"%"
2017-07-06,"04157000","GM008","93951-69-0",NA,"Fluoranthene-d10, surrogate, NWQL wastewater compound schedules (WCS), percent recovery","Information",96,NA,"%"
2017-07-06,"04157000","GM008",NA,NA,"Bisphenol A-d14, surrogate, solids, recoverable, percent recovery","Information",50,NA,"%"
2017-06-28,"04161820","GM008","581-42-0","2,6-Dimethylnaphthalene","2,6-Dimethylnaphthalene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",0,"<","ug/kg"
2017-06-28,"04161820","GM008","120-12-7","Anthracene","Anthracene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",18,NA,"ug/kg"
2017-06-28,"04161820","GM008","84-65-1","Anthraquinone","9,10-Anthraquinone, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",70,"E","ug/kg"
2017-06-28,"04161820","GM008","50-32-8","Benzo[a]pyrene","Benzo[a]pyrene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",96,NA,"ug/kg"
2017-06-28,"04161820","GM008","117-81-7","Di(2-ethylhexyl) phthalate","Bis(2-ethylhexyl) phthalate, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",0,"<","ug/kg"
2017-06-28,"04161820","GM008","86-74-8","Carbazole","Carbazole, solids, recoverable, dry weight, micrograms per kilogram","Organics, pesticide",22,NA,"ug/kg"
2017-06-28,"04161820","GM008","84-66-2","Diethyl phthalate","Diethyl phthalate, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",0,"<","ug/kg"
2017-06-28,"04161820","GM008","206-44-0","Fluoranthene","Fluoranthene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",293,NA,"ug/kg"
2017-06-28,"04161820","GM008","91-20-3","Naphthalene","Naphthalene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",0,"<","ug/kg"
2017-06-28,"04161820","GM008","85-01-8","Phenanthrene","Phenanthrene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",114,NA,"ug/kg"
2017-06-28,"04161820","GM008","129-00-0","Pyrene","Pyrene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",204,NA,"ug/kg"
2017-06-28,"04161820","GM008","434-90-2",NA,"Decafluorobiphenyl, surrogate, NWQL wastewater compound schedules (WCS), percent recovery","Information",8.5,NA,"%"
2017-06-28,"04161820","GM008","93951-69-0",NA,"Fluoranthene-d10, surrogate, NWQL wastewater compound schedules (WCS), percent recovery","Information",93,NA,"%"
2017-06-28,"04161820","GM008",NA,NA,"Bisphenol A-d14, surrogate, solids, recoverable, percent recovery","Information",20,NA,"%"
2017-06-28,"04162010","GM008","581-42-0","2,6-Dimethylnaphthalene","2,6-Dimethylnaphthalene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",20,NA,"ug/kg"
2017-06-28,"04162010","GM008","120-12-7","Anthracene","Anthracene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",360,NA,"ug/kg"
2017-06-28,"04162010","GM008","84-65-1","Anthraquinone","9,10-Anthraquinone, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",1320,NA,"ug/kg"
2017-06-28,"04162010","GM008","50-32-8","Benzo[a]pyrene","Benzo[a]pyrene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",3190,NA,"ug/kg"
2017-06-28,"04162010","GM008","117-81-7","Di(2-ethylhexyl) phthalate","Bis(2-ethylhexyl) phthalate, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",590,NA,"ug/kg"
2017-06-28,"04162010","GM008","86-74-8","Carbazole","Carbazole, solids, recoverable, dry weight, micrograms per kilogram","Organics, pesticide",494,NA,"ug/kg"
2017-06-28,"04162010","GM008","84-66-2","Diethyl phthalate","Diethyl phthalate, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",0,"<","ug/kg"
2017-06-28,"04162010","GM008","206-44-0","Fluoranthene","Fluoranthene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",8960,"E","ug/kg"
2017-06-28,"04162010","GM008","91-20-3","Naphthalene","Naphthalene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",114,NA,"ug/kg"
2017-06-28,"04162010","GM008","85-01-8","Phenanthrene","Phenanthrene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",3030,NA,"ug/kg"
2017-06-28,"04162010","GM008","129-00-0","Pyrene","Pyrene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",7100,"E","ug/kg"
2017-06-28,"04162010","GM008","434-90-2",NA,"Decafluorobiphenyl, surrogate, NWQL wastewater compound schedules (WCS), percent recovery","Information",23,NA,"%"
2017-06-28,"04162010","GM008","93951-69-0",NA,"Fluoranthene-d10, surrogate, NWQL wastewater compound schedules (WCS), percent recovery","Information",110,NA,"%"
2017-06-28,"04162010","GM008",NA,NA,"Bisphenol A-d14, surrogate, solids, recoverable, percent recovery","Information",80,NA,"%"
2017-06-29,"04164500","GM008","581-42-0","2,6-Dimethylnaphthalene","2,6-Dimethylnaphthalene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",0,"<","ug/kg"
2017-06-29,"04164500","GM008","120-12-7","Anthracene","Anthracene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",0,"<","ug/kg"
2017-06-29,"04164500","GM008","84-65-1","Anthraquinone","9,10-Anthraquinone, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",0,"<","ug/kg"
2017-06-29,"04164500","GM008","50-32-8","Benzo[a]pyrene","Benzo[a]pyrene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",0,"<","ug/kg"
2017-06-29,"04164500","GM008","117-81-7","Di(2-ethylhexyl) phthalate","Bis(2-ethylhexyl) phthalate, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",0,"<","ug/kg"
2017-06-29,"04164500","GM008","86-74-8","Carbazole","Carbazole, solids, recoverable, dry weight, micrograms per kilogram","Organics, pesticide",0,"<","ug/kg"
2017-06-29,"04164500","GM008","84-66-2","Diethyl phthalate","Diethyl phthalate, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",0,"<","ug/kg"
2017-06-29,"04164500","GM008","206-44-0","Fluoranthene","Fluoranthene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",0,"<","ug/kg"
2017-06-29,"04164500","GM008","91-20-3","Naphthalene","Naphthalene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",0,"<","ug/kg"
2017-06-29,"04164500","GM008","85-01-8","Phenanthrene","Phenanthrene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",0,"<","ug/kg"
2017-06-29,"04164500","GM008","129-00-0","Pyrene","Pyrene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",0,"<","ug/kg"
2017-06-29,"04164500","GM008","434-90-2",NA,"Decafluorobiphenyl, surrogate, NWQL wastewater compound schedules (WCS), percent recovery","Information",7.1,NA,"%"
2017-06-29,"04164500","GM008","93951-69-0",NA,"Fluoranthene-d10, surrogate, NWQL wastewater compound schedules (WCS), percent recovery","Information",94,NA,"%"
2017-06-29,"04164500","GM008",NA,NA,"Bisphenol A-d14, surrogate, solids, recoverable, percent recovery","Information",10,NA,"%"
2017-06-28,"04165500","GM008","581-42-0","2,6-Dimethylnaphthalene","2,6-Dimethylnaphthalene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",26,"E","ug/kg"
2017-06-28,"04165500","GM008","120-12-7","Anthracene","Anthracene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",109,NA,"ug/kg"
2017-06-28,"04165500","GM008","84-65-1","Anthraquinone","9,10-Anthraquinone, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",357,NA,"ug/kg"
2017-06-28,"04165500","GM008","50-32-8","Benzo[a]pyrene","Benzo[a]pyrene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",686,NA,"ug/kg"
2017-06-28,"04165500","GM008","117-81-7","Di(2-ethylhexyl) phthalate","Bis(2-ethylhexyl) phthalate, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",260,"E","ug/kg"
2017-06-28,"04165500","GM008","86-74-8","Carbazole","Carbazole, solids, recoverable, dry weight, micrograms per kilogram","Organics, pesticide",150,NA,"ug/kg"
2017-06-28,"04165500","GM008","84-66-2","Diethyl phthalate","Diethyl phthalate, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",0,"<","ug/kg"
2017-06-28,"04165500","GM008","206-44-0","Fluoranthene","Fluoranthene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",2070,NA,"ug/kg"
2017-06-28,"04165500","GM008","91-20-3","Naphthalene","Naphthalene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",30,"E","ug/kg"
2017-06-28,"04165500","GM008","85-01-8","Phenanthrene","Phenanthrene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",813,NA,"ug/kg"
2017-06-28,"04165500","GM008","129-00-0","Pyrene","Pyrene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",1590,NA,"ug/kg"
2017-06-28,"04165500","GM008","434-90-2",NA,"Decafluorobiphenyl, surrogate, NWQL wastewater compound schedules (WCS), percent recovery","Information",26,NA,"%"
2017-06-28,"04165500","GM008","93951-69-0",NA,"Fluoranthene-d10, surrogate, NWQL wastewater compound schedules (WCS), percent recovery","Information",100,NA,"%"
2017-06-28,"04165500","GM008",NA,NA,"Bisphenol A-d14, surrogate, solids, recoverable, percent recovery","Information",60,NA,"%"
2017-06-28,"04166000","GM008","581-42-0","2,6-Dimethylnaphthalene","2,6-Dimethylnaphthalene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",11,"E","ug/kg"
2017-06-28,"04166000","GM008","120-12-7","Anthracene","Anthracene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",864,NA,"ug/kg"
2017-06-28,"04166000","GM008","84-65-1","Anthraquinone","9,10-Anthraquinone, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",185,NA,"ug/kg"
2017-06-28,"04166000","GM008","50-32-8","Benzo[a]pyrene","Benzo[a]pyrene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",1820,NA,"ug/kg"
2017-06-28,"04166000","GM008","117-81-7","Di(2-ethylhexyl) phthalate","Bis(2-ethylhexyl) phthalate, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",0,"<","ug/kg"
2017-06-28,"04166000","GM008","86-74-8","Carbazole","Carbazole, solids, recoverable, dry weight, micrograms per kilogram","Organics, pesticide",69,NA,"ug/kg"
2017-06-28,"04166000","GM008","84-66-2","Diethyl phthalate","Diethyl phthalate, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",0,"<","ug/kg"
2017-06-28,"04166000","GM008","206-44-0","Fluoranthene","Fluoranthene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",5400,"E","ug/kg"
2017-06-28,"04166000","GM008","91-20-3","Naphthalene","Naphthalene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",59,"E","ug/kg"
2017-06-28,"04166000","GM008","85-01-8","Phenanthrene","Phenanthrene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",1980,NA,"ug/kg"
2017-06-28,"04166000","GM008","129-00-0","Pyrene","Pyrene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",4380,"E","ug/kg"
2017-06-28,"04166000","GM008","434-90-2",NA,"Decafluorobiphenyl, surrogate, NWQL wastewater compound schedules (WCS), percent recovery","Information",16,NA,"%"
2017-06-28,"04166000","GM008","93951-69-0",NA,"Fluoranthene-d10, surrogate, NWQL wastewater compound schedules (WCS), percent recovery","Information",106,NA,"%"
2017-06-28,"04166000","GM008",NA,NA,"Bisphenol A-d14, surrogate, solids, recoverable, percent recovery","Information",40,NA,"%"
2017-06-28,"04166500","GM008","581-42-0","2,6-Dimethylnaphthalene","2,6-Dimethylnaphthalene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",31,"E","ug/kg"
2017-06-28,"04166500","GM008","120-12-7","Anthracene","Anthracene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",417,NA,"ug/kg"
2017-06-28,"04166500","GM008","84-65-1","Anthraquinone","9,10-Anthraquinone, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",382,NA,"ug/kg"
2017-06-28,"04166500","GM008","50-32-8","Benzo[a]pyrene","Benzo[a]pyrene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",903,NA,"ug/kg"
2017-06-28,"04166500","GM008","117-81-7","Di(2-ethylhexyl) phthalate","Bis(2-ethylhexyl) phthalate, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",410,NA,"ug/kg"
2017-06-28,"04166500","GM008","86-74-8","Carbazole","Carbazole, solids, recoverable, dry weight, micrograms per kilogram","Organics, pesticide",289,NA,"ug/kg"
2017-06-28,"04166500","GM008","84-66-2","Diethyl phthalate","Diethyl phthalate, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",0,"<","ug/kg"
2017-06-28,"04166500","GM008","206-44-0","Fluoranthene","Fluoranthene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",3360,NA,"ug/kg"
2017-06-28,"04166500","GM008","91-20-3","Naphthalene","Naphthalene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",38,"E","ug/kg"
2017-06-28,"04166500","GM008","85-01-8","Phenanthrene","Phenanthrene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",2350,NA,"ug/kg"
2017-06-28,"04166500","GM008","129-00-0","Pyrene","Pyrene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",2590,NA,"ug/kg"
2017-06-28,"04166500","GM008","434-90-2",NA,"Decafluorobiphenyl, surrogate, NWQL wastewater compound schedules (WCS), percent recovery","Information",18,NA,"%"
2017-06-28,"04166500","GM008","93951-69-0",NA,"Fluoranthene-d10, surrogate, NWQL wastewater compound schedules (WCS), percent recovery","Information",102,NA,"%"
2017-06-28,"04166500","GM008",NA,NA,"Bisphenol A-d14, surrogate, solids, recoverable, percent recovery","Information",60,NA,"%"
2017-06-27,"04167300","GM008","581-42-0","2,6-Dimethylnaphthalene","2,6-Dimethylnaphthalene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",10,"E","ug/kg"
2017-06-27,"04167300","GM008","120-12-7","Anthracene","Anthracene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",77,NA,"ug/kg"
2017-06-27,"04167300","GM008","84-65-1","Anthraquinone","9,10-Anthraquinone, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",48,"E","ug/kg"
2017-06-27,"04167300","GM008","50-32-8","Benzo[a]pyrene","Benzo[a]pyrene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",176,NA,"ug/kg"
2017-06-27,"04167300","GM008","117-81-7","Di(2-ethylhexyl) phthalate","Bis(2-ethylhexyl) phthalate, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",0,"<","ug/kg"
2017-06-27,"04167300","GM008","86-74-8","Carbazole","Carbazole, solids, recoverable, dry weight, micrograms per kilogram","Organics, pesticide",11,NA,"ug/kg"
2017-06-27,"04167300","GM008","84-66-2","Diethyl phthalate","Diethyl phthalate, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",0,"<","ug/kg"
2017-06-27,"04167300","GM008","206-44-0","Fluoranthene","Fluoranthene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",486,NA,"ug/kg"
2017-06-27,"04167300","GM008","91-20-3","Naphthalene","Naphthalene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",0,"<","ug/kg"
2017-06-27,"04167300","GM008","85-01-8","Phenanthrene","Phenanthrene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",90,NA,"ug/kg"
2017-06-27,"04167300","GM008","129-00-0","Pyrene","Pyrene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",345,NA,"ug/kg"
2017-06-27,"04167300","GM008","434-90-2",NA,"Decafluorobiphenyl, surrogate, NWQL wastewater compound schedules (WCS), percent recovery","Information",21,NA,"%"
2017-06-27,"04167300","GM008","93951-69-0",NA,"Fluoranthene-d10, surrogate, NWQL wastewater compound schedules (WCS), percent recovery","Information",88,NA,"%"
2017-06-27,"04167300","GM008",NA,NA,"Bisphenol A-d14, surrogate, solids, recoverable, percent recovery","Information",40,NA,"%"
2017-07-24,"04024000","GM008","581-42-0","2,6-Dimethylnaphthalene","2,6-Dimethylnaphthalene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",11,"E","ug/kg"
2017-07-24,"04024000","GM008","120-12-7","Anthracene","Anthracene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",17,NA,"ug/kg"
2017-07-24,"04024000","GM008","84-65-1","Anthraquinone","9,10-Anthraquinone, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",0,"<","ug/kg"
2017-07-24,"04024000","GM008","50-32-8","Benzo[a]pyrene","Benzo[a]pyrene, solids, recoverable, dry weight, micrograms per kilogram","Organics, other",43,NA,"ug/kg"
